compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL553937,OCJJDONQQSQZLT-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19442525,RATIO,=,3,,,"",cell_based,"","","","",,,,,,,,Ratio of IC50 for [3H]dopamine uptake at human dopamine transporter expressed in mouse N2A cells to Ki for displacement of [3H]WIN-35428 from human dopamine transporter expressed in mouse N2A cells,A novel photoaffinity ligand for the dopamine transporter based on pyrovalerone.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL561739,OCXCCNYHGSRYEK-INIZCTEOSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19616432,KI,=,2680,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of radioligand from human recombinant DAT expressed in HEK293 cells by scintillation proximity assay,"Design, synthesis and evaluation of N-[(3S)-pyrrolidin-3-yl]benzamides as selective noradrenaline reuptake inhibitors: CNS penetration in a more polar template.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL583411,OCYLDAPFNOMBGQ-MJGOQNOKSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19713106,INHIBITION,=,7,%,,"",cell_based,"","","","",CHO,,,,,,,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,Structure-activity relationships of the 1-amino-3-(1H-indol-1-yl)-3-phenylpropan-2-ol series of monoamine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL402365,OCYYUEJRVUGFGH-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18207394,IC50,>,10000,NM,,"","","","","","",,,,,,,,Inhibition of human DAT,Studies on the SAR and pharmacophore of milnacipran derivatives as monoamine transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2326693,ODFLDWCDMOARBM-LBPRGKRZSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,=,37,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant DAT expressed in HEK cells,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL917,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,FLOXURIDINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL917,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,FLOXURIDINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1632174,ODMLUIATXKBXOW-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21075638,KI,>,10000,NM,,"","","","","","",,,,,,,,Binding affinity to DAT,Synthesis and pharmacological properties of novel hydrophilic 5-HT4 receptor antagonists.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3331496,ODNZYCPQFKDYJF-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,25221656,INHIBITION,=,4,%,,"",cell_based,"","","","",,,,,,,,Inhibition of human DAT expressed in HEK293 cells at 0.1 uM incubated for 15 mins by neurotransmitter reuptake assay,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL101740,ODQWQRRAPPTVAG-BOPFTXTBSA-N,CIDOXEPIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,9537821,KI,=,10000,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL1628227,ODQWQRRAPPTVAG-UHFFFAOYSA-N,DOXEPIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1628227,ODQWQRRAPPTVAG-UHFFFAOYSA-N,DOXEPIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL399430,ODQZUOPUJDCECI-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,17869101,KI,=,12000,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125I]RTI55 from human DAT transfected in COS1 cells,High dopamine transporter selectivity can be displayed by remarkably simple non-nitrogen containing inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3334774,ODTKQPAQIAKYDZ-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,25164761,INHIBITION,=,68.1,%,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]-DA uptake in human dopamine transporter expressed in HEK293 cells at 10 uM by scintillation counting,Synthesis and pharmacological investigation of aralkyl diamine derivatives as potential triple reuptake inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL208535,ODVLOSXWFXUKAY-WLHGVMLRSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16497500,INHIBITION,=,-22,%,,"","","","","","",,,,,,,,Displacement of [3H]WIN-35 from DAT at 1 uM,N-Alkyl-N-arylmethylpiperidin-4-amines: novel dual inhibitors of serotonin and norepinephrine reuptake.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL190860,ODXYYPIOITXURW-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,15801845,KI,>,10000,NM,,"",cell_based,"","","","",HEK293,,,,,,,In vitro displacement of [3H]GBR-12935 from human dopamine transporter expressed in HEK293 cells,"Fluorinated diaryl sulfides as serotonin transporter ligands: synthesis, structure-activity relationship study, and in vivo evaluation of fluorine-18-labeled compounds as PET imaging agents.",J. Med. Chem.,PUBLICATION,
CHEMBL167911,OEBRKCOSUFCWJD-UHFFFAOYSA-N,DICHLORVOS,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL167911,OEBRKCOSUFCWJD-UHFFFAOYSA-N,DICHLORVOS,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL303232,OECDZVROWVHNGS-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,15080991,KI,=,29.8,NM,,"",cell_based,"","","","",,,,,,,,Binding affinity to dopamine transporter in membranes of cells selectively expressing the human genes for DAT,Synthesis and monoamine transporter affinity of 3'-analogs of 2-beta-carbomethoxy-3-beta-(4'-iodophenyl)tropane (beta-CIT).,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL197913,OECITYWBFXTMBT-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16202585,IC50,=,7220,NM,,"","","","","","",,,,,,,,Displacement of [3H]WIN-35428 from human DAT,Synthesis and monoamine transporter affinity of 3-aryl substituted trop-2-enes.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1946574,OEKZFTKHYIDUOK-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,22119468,KI,=,3071,NM,,"",cell_based,"","","","",,,,,,,,"Displacement of [3H]WIN-35,428 from human DAT expressed in N2A cells after 15 mins by photoaffinity labeling","(±)-2-(N-tert-Butylamino)-3'-[(125)I]-iodo-4'-azidopropiophenone: a dopamine transporter and nicotinic acetylcholine receptor photoaffinity ligand based on bupropion (Wellbutrin, Zyban).",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL783,OELFLUMRDSZNSF-BRWVUGGUSA-N,NATEGLINIDE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL783,OELFLUMRDSZNSF-BRWVUGGUSA-N,NATEGLINIDE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL209094,OEPVPUNMOOHWKG-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16497500,INHIBITION,=,-8,%,,"","","","","","",,,,,,,,Displacement of [3H]WIN-35 from DAT at 1 uM,N-Alkyl-N-arylmethylpiperidin-4-amines: novel dual inhibitors of serotonin and norepinephrine reuptake.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL40797,OEZGWIMXRXRLRR-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11931612,LOG 1/C,=,6.42,,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine uptake in HEK293 cells expressing recombinant Dopamine transporter,GBR compounds and mepyramines as cocaine abuse therapeutics: chemometric studies on selectivity using grid independent descriptors (GRIND).,J. Med. Chem.,PUBLICATION,
CHEMBL40797,OEZGWIMXRXRLRR-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11931612,PKD,=,8.25,,,"",cell_based,"","","","",,,,,,,,Inhibition of radioligand [125I]RTI-55 binding to human Dopamine transporter in clonal cells,GBR compounds and mepyramines as cocaine abuse therapeutics: chemometric studies on selectivity using grid independent descriptors (GRIND).,J. Med. Chem.,PUBLICATION,
CHEMBL407,OFBIFZUFASYYRE-UHFFFAOYSA-N,FLUMAZENIL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL407,OFBIFZUFASYYRE-UHFFFAOYSA-N,FLUMAZENIL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL186488,OFBWJOISMRTYCR-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,15546718,IC50,=,62,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to human dopamine transporter (hDAT),Synthesis of 8-thiabicyclo[3.2.1]oct-2-enes and their binding affinity for the dopamine and serotonin transporters.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1467,OFCNXPDARWKPPY-UHFFFAOYSA-N,ALLOPURINOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1467,OFCNXPDARWKPPY-UHFFFAOYSA-N,ALLOPURINOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL187935,OFFZXSBVSKRSFL-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,15974579,KI,>,1000,NM,,"",cell_based,"","","","",,,,,,,,In vitro inhibition of [3H]WIN-35428 binding to human dopamine transporter expressed in canine kidney cells,"Synthesis, in vitro characterization, and radiolabeling of N,N-dimethyl-2-(2'-amino-4'-substituted-phenylthio)benzylamines: potential candidates as selective serotonin transporter radioligands.",J. Med. Chem.,PUBLICATION,
CHEMBL1601669,OFHCOWSQAMBJIW-AVJTYSNKSA-N,ALFACALCIDOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1601669,OFHCOWSQAMBJIW-AVJTYSNKSA-N,ALFACALCIDOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL3331479,OFHFGOZYBFKXKO-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,25221656,IC50,=,696,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human DAT expressed in HEK293 cells at incubated for 15 mins by neurotransmitter reuptake assay,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3331479,OFHFGOZYBFKXKO-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,25221656,INHIBITION,=,7,%,,"",cell_based,"","","","",,,,,,,,Inhibition of human DAT expressed in HEK293 cells at 0.1 uM incubated for 15 mins by neurotransmitter reuptake assay,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3262896,OFHXXBRBGWUOHR-NYYWCZLTSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,24678947,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Binding affinity to DAT (unknown origin) at 10 uM,Identification and characterization of small molecule modulators of the Epstein-Barr virus-induced gene 2 (EBI2) receptor.,J. Med. Chem.,PUBLICATION,
CHEMBL1641691,OFLGSFKBBRGLOC-CHWSQXEVSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21129986,IC50,=,14,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]dopamine uptake at human DAT expressed in mouse N2A cells,"Azido-iodo-N-benzyl derivatives of threo-methylphenidate (Ritalin, Concerta): Rational design, synthesis, pharmacological evaluation, and dopamine transporter photoaffinity labeling.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1641691,OFLGSFKBBRGLOC-CHWSQXEVSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21129986,KI,=,4.5,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [3H]WIN-35428 from human DAT stably expressed in mouse N2A cells by scintillation countnig,"Azido-iodo-N-benzyl derivatives of threo-methylphenidate (Ritalin, Concerta): Rational design, synthesis, pharmacological evaluation, and dopamine transporter photoaffinity labeling.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1641691,OFLGSFKBBRGLOC-CHWSQXEVSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,=,4.5,NM,,"",cell_based,"","","","",,,,,,,,"Displacement of [3H]WIN-35,428 from human DAT expressed in mouse N2A cells after 15 mins by liquid scintillation counting",,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL1071,OFPXSFXSNFPTHF-UHFFFAOYSA-N,OXAPROZIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1071,OFPXSFXSNFPTHF-UHFFFAOYSA-N,OXAPROZIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1440,OFVLGDICTFRJMM-WESIUVDSSA-N,TETRACYCLINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1440,OFVLGDICTFRJMM-WESIUVDSSA-N,TETRACYCLINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2407324,OFVYRZBLIGHUKA-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,23769168,IC50,=,500,NM,,"",cell_based,"","","","",CHO,,,,,,,Displacement of [3H]-dopamine from human DAT expressed in CHO cells by TopCounting analysis,"Novel triple reuptake inhibitors with low risk of CAD associated liabilities: Design, synthesis and biological activities of 4-[(1S)-1-(3,4-dichlorophenyl)-2-methoxyethyl]piperidine and related compounds.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL41797,OFYUHBGVPIWBBK-OWOJBTEDSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11931612,LOG 1/C,=,6.66,,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine uptake in HEK293 cells expressing recombinant Dopamine transporter,GBR compounds and mepyramines as cocaine abuse therapeutics: chemometric studies on selectivity using grid independent descriptors (GRIND).,J. Med. Chem.,PUBLICATION,
CHEMBL41797,OFYUHBGVPIWBBK-OWOJBTEDSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11931612,PKD,=,7.65,,,"",cell_based,"","","","",,,,,,,,Inhibition of radioligand [125I]RTI-55 binding to human Dopamine transporter in clonal cells,GBR compounds and mepyramines as cocaine abuse therapeutics: chemometric studies on selectivity using grid independent descriptors (GRIND).,J. Med. Chem.,PUBLICATION,
CHEMBL936,OGAKLTJNUQRZJU-UHFFFAOYSA-N,DIPHENIDOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL936,OGAKLTJNUQRZJU-UHFFFAOYSA-N,DIPHENIDOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL323447,OGDCBGGLUZRVAG-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12951108,IC50,=,1514,NM,,"","","","","","",,,,,,,,In vitro inhibition of DA re-uptake into synaptosome,Bicyclo[2.2.1]heptanes as novel triple re-uptake inhibitors for the treatment of depression.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL323447,OGDCBGGLUZRVAG-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12951108,KI,=,430,NM,,"","","","","","",,,,,,,,Displacement of [3H]WIN-35428 from Dopamine transporter,Bicyclo[2.2.1]heptanes as novel triple re-uptake inhibitors for the treatment of depression.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL384687,OGFNNMZMCOBWPR-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16750363,IC50,=,400,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,Structure-activity relationships of N-substituted piperazine amine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL723,OGHNVEJMJSYVRP-UHFFFAOYSA-N,CARVEDILOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,=,845,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL723,OGHNVEJMJSYVRP-UHFFFAOYSA-N,CARVEDILOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,=,671,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL9,OGJPXUAPXNRGGI-UHFFFAOYSA-N,NORFLOXACIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL9,OGJPXUAPXNRGGI-UHFFFAOYSA-N,NORFLOXACIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL585708,OGJYXTXOUOYPDQ-OALUTQOASA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19632110,INHIBITION,=,0,%,,"",cell_based,"","","","",CHO,,,,,,,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,"Discovery of a new series of monoamine reuptake inhibitors, the 1-amino-3-(1H-indol-1-yl)-3-phenylpropan-2-ols.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1644483,OGKOSOTXSHSDIP-DABQJJPHSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21112782,IC50,=,1404,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine reuptake at DAT expressed in HEK293 cells scintillation counting,"The identification, and optimisation of hERG selectivity, of a mixed NET/SERT re-uptake inhibitor for the treatment of pain.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL870,OGSPWJRAVKPPFI-UHFFFAOYSA-N,ALENDRONIC ACID,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL870,OGSPWJRAVKPPFI-UHFFFAOYSA-N,ALENDRONIC ACID,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL409277,OGUCJMOATTVEME-ROUUACIJSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18387300,KI,,,,Not Determined,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells,Design and synthesis of morpholine derivatives. SAR for dual serotonin & noradrenaline reuptake inhibition.,Bioorg. Med. Chem. Lett.,PUBLICATION,
