compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL817,OUDSBRTVNLOZBN-UHFFFAOYSA-N,TOLAZAMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL26260,OUGIDAPQYNCXRA-UHFFFAOYSA-N,BETA-NAPHTHOFLAVONE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL26260,OUGIDAPQYNCXRA-UHFFFAOYSA-N,BETA-NAPHTHOFLAVONE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL453863,OUPZKGBUJRBPGC-UHFFFAOYSA-N,TEROXIRONE,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL56918,OUTLLBZGJYDUQE-XYOKQWHBSA-N,GEIPARVARIN,,P21397,MONOAMINE OXIDASE A,MAOA,,,12443774,IC50,=,26915.35,NM,,"","","","","","",,,,,,,,Inhibitory potency against Monoamine oxidase A,Natural and synthetic geiparvarins are strong and selective MAO-B inhibitors. Synthesis and SAR studies.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1253284,OVBACGOFPLUVSM-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,20702005,INHIBITION,,,,Not Active,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus infected BTI insect cells assessed as hydrogen peroxide production at 100 uM after 15 mins by Amplex red assay,"Synthesis of new 3-aryl-4,5-dihydropyrazole-1-carbothioamide derivatives. An investigation on their ability to inhibit monoamine oxidase.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL225498,OVCCLBDMXPMYHZ-UHFFFAOYSA-N,,,P21398,MONOAMINE OXIDASE A,"",,,16279769,KI,=,50,NM,,"","","","","","",,,,,,,,Inhibition of bovine brain mitochondria MAOA,"Synthesis, molecular modeling studies, and selective inhibitory activity against monoamine oxidase of 1-thiocarbamoyl-3,5-diaryl-4,5-dihydro-(1H)- pyrazole derivatives.",J. Med. Chem.,PUBLICATION,
CHEMBL456842,OVFUJYFUTXFFBR-UHFFFAOYSA-N,,,P21396,MONOAMINE OXIDASE A,"",,,19243954,KI,>,100000,NM,,"",tissue,"","","","",,,,,,,,Inhibition of MAOA in rat brain mitochondria,Naphthylisopropylamine and N-benzylamphetamine derivatives as monoamine oxidase inhibitors.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL598913,OVTRXNFXZXVKKU-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,20045650,INHIBITION,,,,Not Active,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in BTI-TN-5B1-4 cells at 100 uM by para-tyramine oxidation assay,"A new series of flavones, thioflavones, and flavanones as selective monoamine oxidase-B inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1258274,OVTXYFXPKFLWRG-HZHRSRAPSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,20708306,IC50,=,8.8,NM,,"","","","","","",,,,,,,,Inhibition of MAOA by spectrophotometry,Synthesis of new series of quinoxaline based MAO-inhibitors and docking studies.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL463249,OVVZEMAUZWSOHR-ZSUDRMHPSA-N,6-BROMOAPLYSINOPSIN,,P21397,MONOAMINE OXIDASE A,MAOA,,,22781190,IC50,=,5.6,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate preincubated with compound for 15 mins measured after 20 mins by fluorometric analysis,Synthesis and evaluation of aplysinopsin analogs as inhibitors of human monoamine oxidase A and B.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL463249,OVVZEMAUZWSOHR-ZSUDRMHPSA-N,6-BROMOAPLYSINOPSIN,,P21397,MONOAMINE OXIDASE A,MAOA,,,24084296,IC50,=,5.6,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA,In vitro structure-activity relationships of aplysinopsin analogs and their in vivo evaluation in the chick anxiety-depression model.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL463249,OVVZEMAUZWSOHR-ZSUDRMHPSA-N,6-BROMOAPLYSINOPSIN,,P21397,MONOAMINE OXIDASE A,MAOA,,,24084296,IC50,=,447,NM,,"","","","","","",,,,,,,,Inhibition of human MAOB,In vitro structure-activity relationships of aplysinopsin analogs and their in vivo evaluation in the chick anxiety-depression model.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2029540,OWBAPWDINBFKSK-RUDMXATFSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22595173,IC50,>,10000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A assessed as H2O2 production by Resorufin/Amplex Red assay,The discovery and development of selective 3-fluoro-4-aryloxyallylamine inhibitors of the amine oxidase activity of semicarbazide-sensitive amine oxidase/vascular adhesion protein-1 (SSAO/VAP-1).,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2430705,OWCOIDFFIHFSGK-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24012182,IC50,=,19700,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A assessed as inhibition of kynuramine conversion to fluorescent metabolite 4-hydroxyquinoline after 20 mins by fluorescence spectrophotometry,"Inhibition of monoamine oxidase by 3,4-dihydro-2(1H)-quinolinone derivatives.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1945150,OWKASAAWGOHLSW-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22309913,IC50,=,3120,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human monoamine oxidase A expressed in insect microsomes using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,Inhibition of monoamine oxidase by selected C6-substituted chromone derivatives.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3585852,OWKHVJSXKXDNQV-QGZVFWFLSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,25934229,IC50,,,,Not Determined,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate incubated for 15 mins prior to substrate addition measured after 20 mins by fluorescence plate reader analysis,"Synthesis and evaluation of selegiline derivatives as monoamine oxidase inhibitor, antioxidant and metal chelator against Alzheimer's disease.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2058694,OWKUHSXPAXOZJT-WTKPLQERSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22781190,IC50,=,267,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate preincubated with compound for 15 mins measured after 20 mins by fluorometric analysis,Synthesis and evaluation of aplysinopsin analogs as inhibitors of human monoamine oxidase A and B.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL77675,OWRCNXZUPFZXOS-UHFFFAOYSA-N,"N,N'-DIPHENYL-GUANIDINE",,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL77675,OWRCNXZUPFZXOS-UHFFFAOYSA-N,"N,N'-DIPHENYL-GUANIDINE",,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL255822,OWXPWWRBBBGOLO-UITAMQMPSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,21742494,IC50,=,28550,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA assessed as inhibition of kynuramine conversion to fluorescent metabolite 4-hydroxyquinoline by fluorimetry,Structure-activity relationship and docking studies of thiazolidinedione-type compounds with monoamine oxidase B.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL188921,OWYLAEYXIQKAOL-UHFFFAOYSA-N,BUFLOMEDIL,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL188921,OWYLAEYXIQKAOL-UHFFFAOYSA-N,BUFLOMEDIL,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL3417306,OXKYZMPZZYQADV-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,25812965,INHIBITION,,,,Not Active,"","","","","","",,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as H2O2 production at 200 uM by amplex red assay,Multi-target tacrine-coumarin hybrids: Cholinesterase and monoamine oxidase B inhibition properties against Alzheimer's disease.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL591524,OXSWLSMWLZZECK-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,21872365,INHIBITION,,,,Not Active,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI-TN-5B1-4 cells assessed as production of hydrogen peroxide from p-tyramine at 100 uM after 15 mins by microplate fluorescence assay,"Synthesis and selective human monoamine oxidase inhibition of 3-carbonyl, 3-acyl, and 3-carboxyhydrazido coumarin derivatives.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL444466,OXSZHYWOGQJUST-PDXIVQBHSA-N,ECHINOSPORIN,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
,OXZYMNOEEYRVIS-UHFFFAOYSA-N,AGN-PC-006RI0,,P21397,MONOAMINE OXIDASE A,MAOA,,,16611214,IC50,=,300,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL3319260,OYHKLSRMABLLID-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24955776,IC50,>,10000,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,PUBLICATION,
CHEMBL475123,OYPDCLOVHXBMAY-UHFFFAOYSA-N,AT-346,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL231382,OYTZWPYVHBHOPU-SFHVURJKSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,17722903,KI,>,44000,NM,,"","","","","","",,,,,,,,Inhibition of human liver MAOA expressed in yeast,Novel substituted (pyridin-3-yl)phenyloxazolidinones: antibacterial agents with reduced activity against monoamine oxidase A and increased solubility.,J. Med. Chem.,PUBLICATION,
CHEMBL447301,OYWCUEAJSZQIEE-UHFFFAOYSA-L,SPIRAZIDIN,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL229549,OYZOABKCEIYFIO-UHFFFAOYSA-N,,,P21396,MONOAMINE OXIDASE A,"",,,17611112,IC50,=,29180,NM,,"","","","","","",,,,,,,,Inhibition of rat liver MAOA after 60 mins pre-incubation,A new therapeutic approach in Alzheimer disease: some novel pyrazole derivatives as dual MAO-B inhibitors and antiinflammatory analgesics.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL229549,OYZOABKCEIYFIO-UHFFFAOYSA-N,,,P21396,MONOAMINE OXIDASE A,"",,,17611112,KI,=,33250,NM,,"","","","","","",,,,,,,,Inhibition of rat liver MAOA,A new therapeutic approach in Alzheimer disease: some novel pyrazole derivatives as dual MAO-B inhibitors and antiinflammatory analgesics.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2426054,OZLDJHAVXHELRB-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24007511,INHIBITION,=,5,%,,"","","","","","",,,,,,,,Inhibition of MAOA (unknown origin) using kynuramine as substrate at 10 uM after 1 hr by fluorescence assay relative to control,Nonpeptidic propargylamines as inhibitors of lysine specific demethylase 1 (LSD1) with cellular activity.,J. Med. Chem.,PUBLICATION,
CHEMBL1253335,OZLHGBDIEOEQAN-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,20702005,INHIBITION,=,40,%,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus infected BTI insect cells assessed as hydrogen peroxide production at 100 uM after 15 mins by Amplex red assay,"Synthesis of new 3-aryl-4,5-dihydropyrazole-1-carbothioamide derivatives. An investigation on their ability to inhibit monoamine oxidase.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL99320,OZOBAIOGYAVMGE-UHFFFAOYSA-N,,,"P21397, P27338",MONOAMINE OXIDASE,"MAOA, MAOB",,,8411009,RELATIVE ACTIVITY,=,3,,,"","","","","","",,,,,,,,Binding affinity towards monoaminooxidase Relative to MPTP,QSAR's from similarity matrices. Technique validation and application in the comparison of different similarity evaluation methods.,J. Med. Chem.,PUBLICATION,
CHEMBL3310029,OZUZYCMRXPIBJC-VBYNVFIDSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24986657,INHIBITION,,,,Active,"",cell_based,"","","","",,,,,,,,Competitive inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3310029,OZUZYCMRXPIBJC-VBYNVFIDSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24986657,INHIBITION,,,,Active,"",cell_based,"","","","",,,,,,,,Reversible inhibition of human MAOA expressed in baculovirus-infected BTI insect cells pre-incubated for 1 hr followed by centrifugation-ultrafiltration by resorufin dye based fluorimetry,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3310029,OZUZYCMRXPIBJC-VBYNVFIDSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24986657,KI,=,41,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL493,OZVBMTJYIDMWIL-AYFBDAFISA-N,BROMOCRIPTINE,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL493,OZVBMTJYIDMWIL-AYFBDAFISA-N,BROMOCRIPTINE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL493,OZVBMTJYIDMWIL-AYFBDAFISA-N,BROMOCRIPTINE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL469,OZWKMVRBQXNZKK-UHFFFAOYSA-N,KETOROLAC,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL469,OZWKMVRBQXNZKK-UHFFFAOYSA-N,KETOROLAC,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1934676,PAEULFKUAAUYCG-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22137786,INHIBITION,,,,Not Active,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus-infected BTI insect cells assessed as conversion of p-tyramine into p-hydroxyphenyl-acetaldehyde at 100 uM after 15 mins by fluorimetric assay,Hydroxycoumarins as selective MAO-B inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3319245,PAIBVFBAWSNBDY-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24955776,IC50,>,10000,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,PUBLICATION,
CHEMBL3394515,PAKHKDZZECJLGS-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,25541201,INHIBITION,,,,Not Active,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate assessed as production of H2O2 incubated for 15 mins prior to substrate addition at 60 uM measured after 20 mins by microplate fluorescence reader analysis,Design and synthesis of novel 2-pyrazoline-1-ethanone derivatives as selective MAO inhibitors.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2426049,PANHOUFATOFIET-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24007511,INHIBITION,,,,Not Active,"","","","","","",,,,,,,,Inhibition of MAOA (unknown origin) using kynuramine as substrate at 10 uM after 1 hr by fluorescence assay relative to control,Nonpeptidic propargylamines as inhibitors of lysine specific demethylase 1 (LSD1) with cellular activity.,J. Med. Chem.,PUBLICATION,
CHEMBL1938476,PATARMBKZNQOFI-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22078410,IC50,=,12000,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in insect cells using kynuramine substrate after 60 mins,"Time-dependent slowly-reversible inhibition of monoamine oxidase A by N-substituted 1,2,3,6-tetrahydropyridines.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1938476,PATARMBKZNQOFI-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22078410,INHIBITION,,,,Not Active,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in insect cells assessed as oxidation of kynuramine substrate measured after additional substrate added after 90 mins incubation,"Time-dependent slowly-reversible inhibition of monoamine oxidase A by N-substituted 1,2,3,6-tetrahydropyridines.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1830822,PATFNWFBOLWPKS-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,21872365,INHIBITION,,,,Not Active,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI-TN-5B1-4 cells assessed as production of hydrogen peroxide from p-tyramine at 100 uM after 15 mins by microplate fluorescence assay,"Synthesis and selective human monoamine oxidase inhibition of 3-carbonyl, 3-acyl, and 3-carboxyhydrazido coumarin derivatives.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3651151,PAXGPAVOMLKKDQ-IMRCBTMISA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,7400,NM,,"","","","","","",,,,,,,,"BindingDB_Patents: Fluorescent-Based (Inhibitor) Screening Assay. Human recombinant monoamine oxidase proteins MAO-A and MAO-B were purchased from Sigma Aldrich. MAOs catalyze the oxidative deamination of 1, 2 and 3 amines. In order to monitor MAO enzymatic activities and/or their inhibition rate by inhibitor(s) of interest, a fluorescent-based (inhibitor)-screening assay was set up. 3-(2-Aminophenyl)-3-oxopropamamine (kynuramine dihydrobromide, Sigma Aldrich), a non fluorescent compound was chosen as a substrate. Kynuramine is a non-specific substrate for both MAOs activities. While undergoing oxidative deamination by MAO activities, kynuramine is converted into 4-hydroxyquinoline (4-HQ), a resulting fluorescent product.The monoamine oxidase activity was estimated by measuring the conversion of kynuramine into 4-hydroxyquinoline. Assays were conducted in 96-well black plates with clear bottom (Corning) in a final volume of 100 uL. The assay buffer was 100 mM HEPES, pH 7.5. Each experiment was performed in triplicate within the same experiment.",Phenylcyclopropylamine derivatives and their medical use,,PATENT,
