,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,pubchem_cid,smiles_pc,Standard Type,Standard Relation,Standard Value,Standard Units,pIC50_BSEP,relation_BSEP,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,casn,aenm,pIC50_BSEP_tcpl,spid,pIC50_BSEP_adj,pIC50_BSEP_tcpl_adj,Morgan,SMDC,CRADA,Hafey
962,CHEMBL430,GEMIFLOXACIN,4,389.39,0,0.97,Gemifloxacin,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,9571107,CO/N=C/1\CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,9588170,,3,Chembl_txp_099,2,2,1,0,0,0
963,CHEMBL1200621,GEMIFLOXACIN MESYLATE,4,485.49,0,0.97,Gemifioxacin mesylate,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,9588170,CO/N=C/1\CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F.CS(=O)(=O)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,9588170,,3.876148359,Chembl_txp_099,2.876148359,2.876148359,1,0,0,0
964,CHEMBL1213583,GESTODENE,3,310.44,0,3.66,Gestodene,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,3033968,CC[C@]12CC[C@H]3[C@H]([C@@H]1C=C[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,3033968,,3.876148359,Chembl_txp_100,2.876148359,2.876148359,1,0,0,0
965,,GI 181771,,,,,GI 181771,CC(C)N(C(=O)CN1c2ccccc2N(c2ccccc2)C(=O)[C@@H](NC(=O)Nc2cccc(c2)C(O)=O)C1=O)c1ccccc1,51353551,CC(C)N(C1=CC=CC=C1)C(=O)CN2C3=CC=CC=C3N(C(=O)[C@H](C2=O)NC(=O)NC4=CC=CC(=C4)C(=O)O)C5=CC=CC=C5,51353551,,,,4.65,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,51353551,,4.65,73,4.65,4.65,0,1,0,0
966,CHEMBL146095,GLAFENINE,4,372.81,0,3.14,Glafenine,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,3474,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl,IC50,'=',22300,nM,4.65,,,,UO_0000065,12.48,0.24,1.51,5.07,0,CHEMBL3540573,Inhibition of human BSEP expressed in plasma membrane vesicles of Sf21 cells assessed as inhibition of ATP-dependent [3H]taurocholate uptake,B,BAO_0000249,cell membrane format,Homo sapiens,None,None,Sf21,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL3526080,1,Scientific Literature,Drug Metab. Dispos.,2012,CHEMBL4106362,GLAFENINE,,4.65,,4.65,4.65,0,0,0,0
967,CHEMBL146095,GLAFENINE,4,372.81,0,3.14,Glafenine,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,3474,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl,IC50,'<',14930,nM,4.825940192,,,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,GLAFENINE,,4.825940192,,4.825940192,4.825940192,0,0,0,0
968,CHEMBL427216,GLICLAZIDE,4,323.42,0,1.63,Gliclazide,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,3475,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL3540573,Inhibition of human BSEP expressed in plasma membrane vesicles of Sf21 cells assessed as inhibition of ATP-dependent [3H]taurocholate uptake,B,BAO_0000249,cell membrane format,Homo sapiens,None,None,Sf21,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL3526080,1,Scientific Literature,Drug Metab. Dispos.,2012,CHEMBL4106362,3475,,3,491,2,2,1,0,0,0
969,CHEMBL427216,GLICLAZIDE,4,323.42,0,1.63,Gliclazide,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,3475,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,IC50,'=',590800,nM,3.228559513,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,3475,,3.228559513,491,3.228559513,3.228559513,1,0,0,0
970,CHEMBL427216,GLICLAZIDE,4,323.42,0,1.63,Gliclazide,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,3475,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,3475,,3.876148359,491,2.876148359,2.876148359,1,0,0,0
971,CHEMBL1481,GLIMEPIRIDE,4,490.63,0,3.07,Glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,3476,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,IC50,'=',15700,nM,4.8,,,,UO_0000065,,,,,1,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,3476,,4.8,215,4.8,4.8,1,0,0,0
972,CHEMBL1481,GLIMEPIRIDE,4,490.63,0,3.07,Glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,3476,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,IC50,'=',34000,nM,4.47,,,,UO_0000065,,,,,0,CHEMBL4011669,Inhibition of recombinant human BSEP expressed in baculovirus infected sf9 cell membrane vesicles assessed as reduction in ATP or AMP-dependent [3H]-taurocholic acid uptake in to vesicles preincubated for 5 mins followed by ATP/AMP addition measured after 5 mins by scintillation counting method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011582,1,Scientific Literature,Hepatology,2014,None,3476,,4.47,215,4.47,4.47,1,0,0,0
973,CHEMBL1481,GLIMEPIRIDE,4,490.63,0,3.07,Glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,3476,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,IC50,'<',10000,nM,5,<,,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,3476,,5,215,6,6,1,0,0,0
974,CHEMBL1481,GLIMEPIRIDE,4,490.63,0,3.07,Glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,3476,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,IC50,'=',15700,nM,4.8,,,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,3476,,4.8,215,4.8,4.8,1,0,0,0
975,CHEMBL1073,GLIPIZIDE,4,445.55,0,2.08,Glipizide,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,3478,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,IC50,'>',135000,nM,3.869666232,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,3478,,3.869666232,492,2.869666232,2.869666232,1,0,0,0
976,CHEMBL1073,GLIPIZIDE,4,445.55,0,2.08,Glipizide,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,3478,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,3478,,3.876148359,492,2.876148359,2.876148359,1,0,0,0
977,CHEMBL383634,GLIQUIDONE,4,527.64,1,3.52,Gliquidone,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,91610,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C,IC50,'=',11600,nM,4.94,,,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,91610,,4.94,Chembl_txp_101,4.94,4.94,1,0,0,0
978,CHEMBL472,GLYBURIDE,4,494.01,0,3.64,GLYBURIDE,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,IC50,'=',260100,nM,3.584859648,,Outside typical range,inhibitor [IC50 = 260.1 u M (Hill coefficient = 2.7)],UO_0000065,,,,,0,CHEMBL2076242,TP_TRANSPORTER: increase in bodipy intracellular accumulation (Bodipy: 0.2 uM) in SK-E2 cells (expressing BSEP),F,BAO_0000219,cell-based format,None,None,None,SK-E2,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL2074066,18,TP-search Transporter Database,Pharm. Res.,2003,None,3488,,3.584859648,Chembl_txp_102,3.584859648,3.584859648,1,0,0,0
979,CHEMBL472,GLYBURIDE,4,494.01,0,3.64,glibenclamid,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,IC50,'=',146500,nM,3.834162375,,Outside typical range,inhibitor [IC50 = 146.5 u M (Hill coefficient = 2.9)],UO_0000065,,,,,0,CHEMBL2076226,TP_TRANSPORTER: increase in dihydrofluorescein intracellular accumulation (dihydrofluorescein: 1 uM) in SK-E2 cells (expressing BSEP),F,BAO_0000219,cell-based format,None,None,None,SK-E2,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL2074066,18,TP-search Transporter Database,Pharm. Res.,2003,None,3488,,3.834162375,Chembl_txp_102,3.834162375,3.834162375,1,0,0,0
980,CHEMBL472,GLYBURIDE,4,494.01,0,3.64,GLB,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,IC50,'=',5300,nM,5.28,,,,UO_0000065,10.68,0.22,1.64,4.64,0,CHEMBL3540573,Inhibition of human BSEP expressed in plasma membrane vesicles of Sf21 cells assessed as inhibition of ATP-dependent [3H]taurocholate uptake,B,BAO_0000249,cell membrane format,Homo sapiens,None,None,Sf21,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL3526080,1,Scientific Literature,Drug Metab. Dispos.,2012,CHEMBL4106362,3488,,5.28,Chembl_txp_102,5.28,5.28,1,0,0,0
981,CHEMBL472,GLYBURIDE,4,494.01,0,3.64,Glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,IC50,'=',6100,nM,5.21,,,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,3488,,5.21,Chembl_txp_102,5.21,5.21,1,0,0,0
982,CHEMBL472,GLYBURIDE,4,494.01,0,3.64,Glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,IC50,'=',1500,nM,5.82,,,,UO_0000065,,,,,0,CHEMBL4011669,Inhibition of recombinant human BSEP expressed in baculovirus infected sf9 cell membrane vesicles assessed as reduction in ATP or AMP-dependent [3H]-taurocholic acid uptake in to vesicles preincubated for 5 mins followed by ATP/AMP addition measured after 5 mins by scintillation counting method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011582,1,Scientific Literature,Hepatology,2014,None,3488,,5.82,Chembl_txp_102,5.82,5.82,1,0,0,0
983,CHEMBL472,GLYBURIDE,4,494.01,0,3.64,Glibenclamide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,IC50,'<',10000,nM,5,<,,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,3488,,5,Chembl_txp_102,6,6,1,0,0,0
984,CHEMBL472,GLYBURIDE,4,494.01,0,3.64,Glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,IC50,'=',5000,nM,5.3,,,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,3488,,5.3,Chembl_txp_102,5.3,5.3,1,0,0,0
985,CHEMBL1182,GLYCINEBETAINE,0,117.15,0,-1.56,Betaine,C[N+](C)(C)CC(=O)[O-],247,C[N+](C)(C)CC(=O)[O-],IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,1,CHEMBL3540573,Inhibition of human BSEP expressed in plasma membrane vesicles of Sf21 cells assessed as inhibition of ATP-dependent [3H]taurocholate uptake,B,BAO_0000249,cell membrane format,Homo sapiens,None,None,Sf21,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL3526080,1,Scientific Literature,Drug Metab. Dispos.,2012,CHEMBL4106362,GLYCINEBETAINE,,3,,2,2,0,0,0,0
986,CHEMBL1182,GLYCINEBETAINE,0,117.15,0,-1.56,Betaine,C[N+](C)(C)CC(=O)[O-],247,C[N+](C)(C)CC(=O)[O-],IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011671,Inhibition of recombinant human BSEP expressed in baculovirus infected sf21 cell plasma membrane vesicles assessed as reduction in ATP-dependent [3H]-taurocholate uptake in to vesicles after 5 mins by microbeta filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011582,1,Scientific Literature,Hepatology,2014,None,GLYCINEBETAINE,,3,,2,2,0,0,0,0
987,CHEMBL1182,GLYCINEBETAINE,0,117.15,0,-1.56,Betaine,C[N+](C)(C)CC(=O)[O-],247,C[N+](C)(C)CC(=O)[O-],IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,1,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,GLYCINEBETAINE,,3,,2,2,0,0,0,0
988,CHEMBL1200501,GOSERELIN ACETATE,4,1329.48,None,None,Goserelin acetate,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,16052011,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5311128,,3.876148359,306,2.876148359,2.876148359,1,0,0,0
989,,GSK-2018682 (danirixin),,,,,GSK-2018682 (danirixin),CC(C)Oc1ncc(cc1Cl)-c1nc(no1)-c1cccc2n(CCCC(O)=O)ccc12,24988201,CC(C)OC1=C(C=C(C=N1)C2=NC(=NO2)C3=C4C=CN(C4=CC=C3)CCCC(=O)O)Cl,24988201,,,,5.15,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,24988201,BSEP_Txptr_Inhib_3HTch_uptake,5.209846937,108,5.15,5.209846937,0,1,0,0
990,,GSK-626616,,,,,GSK-626616,Clc1cccc(Cl)c1\N=C1\NC(=O)\C(S1)=C\c1ccc2nccnc2c1,135416229,C1=CC(=C(C(=C1)Cl)N=C2NC(=O)/C(=C/C3=CC4=NC=CN=C4C=C3)/S2)Cl,135416229,,,,6.96,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,135416229,BSEP_Txptr_Inhib_3HTch_uptake,7.016565339,26,6.96,7.016565339,0,1,0,0
991,,GSK-945237,,,,,GSK-945237,Fc1ccc2ccc(=O)n3C[C@@H](CN4CCC(CC4)NCc4cc5OCCOc5nn4)c1c23,119057475,C1CN(CCC1NCC2=CC3=C(N=N2)OCCO3)C[C@@H]4CN5C(=O)C=CC6=C5C4=C(C=C6)F,119057475,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,119057475,,4,63,3,3,0,1,0,0
992,,GSK1059615,,,,,GSK1059615,O=C1NC(=O)\C(S1)=C\c1ccc2nccc(-c3ccncc3)c2c1,23582824,C1=CC2=NC=CC(=C2C=C1/C=C\3/C(=O)NC(=O)S3)C4=CC=NC=C4,23582824,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,23582824,BSEP_Txptr_Inhib_3HTch_uptake,5.415131368,29,5.7,5.415131368,0,1,0,0
993,,gsk1360707,,,,,gsk1360707,COC[C@@]12C[C@@]1(CCNC2)c1ccc(Cl)c(Cl)c1,24802841,COC[C@@]12C[C@@]1(CCNC2)C3=CC(=C(C=C3)Cl)Cl,24802841,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,24802841,,4,66,3,3,0,1,0,0
994,,GSK163090,,,,,GSK163090,Cc1ccc2c(cccc2n1)N1CCN(CCc2cccc(c2)N2CCNC2=O)CC1,11292933,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)N5CCNC5=O,11292933,,,,4.63,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,11292933,,4.63,188,4.63,4.63,0,1,0,0
995,,GSK232420A,,,,,GSK232420A,NC(=O)CN(CC(F)(F)F)c1ccc(C#N)c(c1)C(F)(F)F,11472813,C1=CC(=C(C=C1N(CC(=O)N)CC(F)(F)F)C(F)(F)F)C#N,11472813,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,11472813,,4,97,3,3,0,1,0,0
996,,GSK2606414,,,,,GSK2606414,Cn1cc(-c2ccc3N(CCc3c2)C(=O)Cc2cccc(c2)C(F)(F)F)c2c(N)ncnc12,53469448,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,53469448,,,,4.24,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,53469448,,4.24,85,4.24,4.24,0,1,0,0
